,Unnamed: 0,type,name,author,event,year,names,conf,id,Title,acronym,source,rank,hasData,primaryFoR,FoR2,FoR3
2916,94,c,A General Two-Step Approach to Learning-Based Hashing.,"['Guosheng Lin', 'Chunhua Shen', 'David Suter', 'Anton van den Hengel']",ICCV,2013,Lin Guosheng,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2917,283,c,Cascaded Parallel Filtering for Memory-Efficient Image-Based Localization.,"['Wentao Cheng', 'Weisi Lin', 'Kan Chen', 'Xinfeng Zhang']",ICCV,2019,Lin Weisi,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2918,291,c,Hierarchical Feature Degradation Based Blind Image Quality Assessment.,"['Jinjian Wu', 'Jichen Zeng', 'Yongxu Liu', 'Guangming Shi', 'Weisi Lin']",ICCV Workshops,2017,Lin Weisi,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2919,40,c,Differentiable Dynamic Wirings for Neural Networks.,"['Kun Yuan', 'Quanquan Li', 'Shaopeng Guo', 'Dapeng Chen', 'Aojun Zhou', 'Fengwei Yu', 'Ziwei Liu']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2920,41,c,Incorporating Convolution Designs into Visual Transformers.,"['Kun Yuan', 'Shaopeng Guo', 'Ziwei Liu', 'Aojun Zhou', 'Fengwei Yu', 'Wei Wu']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2921,42,c,BlockPlanner: City Block Generation with Vectorized Graph Representation.,"['Linning Xu', 'Yuanbo Xiangli', 'Anyi Rao', 'Nanxuan Zhao', 'Bo Dai', 'Ziwei Liu', 'Dahua Lin']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2922,43,c,Semantically Coherent Out-of-Distribution Detection.,"['Jingkang Yang', 'Haoqi Wang', 'Litong Feng', 'Xiaopeng Yan', 'Huabin Zheng', 'Wayne Zhang', 'Ziwei Liu']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2923,44,c,Unsupervised Domain Adaptive 3D Detection with Multi-Level Consistency.,"['Zhipeng Luo', 'Zhongang Cai', 'Changqing Zhou', 'Gongjie Zhang', 'Haiyu Zhao', 'Shuai Yi', 'Shijian Lu', 'Hongsheng Li', 'Shanghang Zhang', 'Ziwei Liu']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2924,45,c,Energy-Based Open-World Uncertainty Modeling for Confidence Calibration.,"['Yezhen Wang', 'Bo Li', 'Tong Che', 'Kaiyang Zhou', 'Ziwei Liu', 'Dongsheng Li']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2925,46,c,Talk-to-Edit: Fine-Grained Facial Editing via Dialog.,"['Yuming Jiang', 'Ziqi Huang', 'Xingang Pan', 'Chen Change Loy', 'Ziwei Liu']",ICCV,2021,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2926,77,c,Vision-Infused Deep Audio Inpainting.,"['Hang Zhou', 'Ziwei Liu', 'Xudong Xu', 'Ping Luo', 'Xiaogang Wang']",ICCV,2019,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2927,78,c,CARAFE: Content-Aware ReAssembly of FEatures.,"['Jiaqi Wang', 'Kai Chen', 'Rui Xu', 'Ziwei Liu', 'Chen Change Loy', 'Dahua Lin']",ICCV,2019,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2928,79,c,Delving Deep Into Hybrid Annotations for 3D Human Recovery in the Wild.,"['Yu Rong', 'Ziwei Liu', 'Cheng Li', 'Kaidi Cao', 'Chen Change Loy']",ICCV,2019,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2929,84,c,Video Frame Synthesis Using Deep Voxel Flow.,"['Ziwei Liu', 'Raymond A. Yeh', 'Xiaoou Tang', 'Yiming Liu', 'Aseem Agarwala']",ICCV,2017,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2930,89,c,Semantic Image Segmentation via Deep Parsing Network.,"['Ziwei Liu', 'Xiaoxiao Li', 'Ping Luo', 'Chen Change Loy', 'Xiaoou Tang']",ICCV,2015,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2931,90,c,Deep Learning Face Attributes in the Wild.,"['Ziwei Liu', 'Ping Luo', 'Xiaogang Wang', 'Xiaoou Tang']",ICCV,2015,Liu Ziwei,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2932,78,c,Domain Adaptive Video Segmentation via Temporal Consistency Regularization.,"['Dayan Guan', 'Jiaxing Huang', 'Aoran Xiao', 'Shijian Lu']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2933,79,c,Unsupervised Domain Adaptive 3D Detection with Multi-Level Consistency.,"['Zhipeng Luo', 'Zhongang Cai', 'Changqing Zhou', 'Gongjie Zhang', 'Haiyu Zhao', 'Shuai Yi', 'Shijian Lu', 'Hongsheng Li', 'Shanghang Zhang', 'Ziwei Liu']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2934,80,c,RDA: Robust Domain Adaptation via Fourier Adversarial Attacking.,"['Jiaxing Huang', 'Dayan Guan', 'Aoran Xiao', 'Shijian Lu']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2935,81,c,Sparse Needlets for Lighting Estimation with Spherical Transport Loss.,"['Fangneng Zhan', 'Changgong Zhang', 'Wenbo Hu', 'Shijian Lu', 'Feiying Ma', 'Xuansong Xie', 'Ling Shao']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2936,82,c,Skeleton Cloud Colorization for Unsupervised 3D Action Representation Learning.,"['Siyuan Yang', 'Jun Liu', 'Shijian Lu', 'Meng Hwa Er', 'Alex C. Kot']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2937,83,c,WaveFill: A Wavelet-based Generation Network for Image Inpainting.,"['Yingchen Yu', 'Fangneng Zhan', 'Shijian Lu', 'Jianxiong Pan', 'Feiying Ma', 'Xuansong Xie', 'Chunyan Miao']",ICCV,2021,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2938,104,c,GA-DAN: Geometry-Aware Domain Adaptation Network for Scene Text Detection and Recognition.,"['Fangneng Zhan', 'Chuhui Xue', 'Shijian Lu']",ICCV,2019,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2939,111,c,WeText: Scene Text Detection under Weak Supervision.,"['Shangxuan Tian', 'Shijian Lu', 'Chongshou Li']",ICCV,2017,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2940,112,c,TORNADO: A Spatio-Temporal Convolutional Regression Network for Video Action Proposal.,"['Hongyuan Zhu', 'Romain Vial', 'Shijian Lu']",ICCV,2017,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2941,124,c,Text Flow: A Unified Text Detection System in Natural Scene Images.,"['Shangxuan Tian', 'Yifeng Pan', 'Chang Huang', 'Shijian Lu', 'Kai Yu', 'Chew Lim Tan']",ICCV,2015,Lu Shijian,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2942,48,c,Accelerate Learning of Deep Hashing With Gradient Attention.,"['Long-Kai Huang', 'Jianda Chen', 'Sinno Jialin Pan']",ICCV,2019,"Pan, Sinno Jialin",ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2943,38,c,Probabilistic Deep Ordinal Regression Based on Gaussian Processes.,"['Yanzhu Liu', 'Fan Wang', 'Adams Wai-Kin Kong']",ICCV,2019,Wai Kin Adams Kong,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2944,138,c,Collaborative Unsupervised Visual Representation Learning from Decentralized Data.,"['Weiming Zhuang', 'Xin Gan', 'Yonggang Wen', 'Shuai Zhang', 'Shuai Yi']",ICCV,2021,Wen Yonggang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2945,52,c,Auto-Parsing Network for Image Captioning and Visual Question Answering.,"['Xu Yang', 'Chongyang Gao', 'Hanwang Zhang', 'Jianfei Cai']",ICCV,2021,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2946,53,c,Causal Attention for Unbiased Visual Recognition.,"['Tan Wang', 'Chang Zhou', 'Qianru Sun', 'Hanwang Zhang']",ICCV,2021,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2947,54,c,Self-Regulation for Semantic Segmentation.,"['Dong Zhang', 'Hanwang Zhang', 'Jinhui Tang', 'Xian-Sheng Hua', 'Qianru Sun']",ICCV,2021,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2948,55,c,Transporting Causal Mechanisms for Unsupervised Domain Adaptation.,"['Zhongqi Yue', 'Qianru Sun', 'Xian-Sheng Hua', 'Hanwang Zhang']",ICCV,2021,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2949,83,c,Making History Matter: History-Advantage Sequence Training for Visual Dialog.,"['Tianhao Yang', 'Zheng-Jun Zha', 'Hanwang Zhang']",ICCV,2019,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2950,84,c,Learning to Collocate Neural Modules for Image Captioning.,"['Xu Yang', 'Hanwang Zhang', 'Jianfei Cai']",ICCV,2019,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2951,85,c,Counterfactual Critic Multi-Agent Training for Scene Graph Generation.,"['Long Chen', 'Hanwang Zhang', 'Jun Xiao', 'Xiangnan He', 'Shiliang Pu', 'Shih-Fu Chang']",ICCV,2019,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2952,86,c,Learning to Assemble Neural Module Tree Networks for Visual Grounding.,"['Daqing Liu', 'Hanwang Zhang', 'Zheng-Jun Zha', 'Feng Wu']",ICCV,2019,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2953,104,c,PPR-FCN: Weakly Supervised Visual Relation Detection via Parallel Pairwise R-FCN.,"['Hanwang Zhang', 'Zawlin Kyaw', 'Jinyang Yu', 'Shih-Fu Chang']",ICCV,2017,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2954,126,c,Learning Image and User Features for Recommendation in Social Networks.,"['Xue Geng', 'Hanwang Zhang', 'Jingwen Bian', 'Tat-Seng Chua']",ICCV,2015,Zhang Hanwang,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2955,109,c,CSG-Stump: A Learning Friendly CSG-Like Representation for Interpretable Shape Parsing.,"['Daxuan Ren', 'Jianmin Zheng', 'Jianfei Cai', 'Jiatong Li', 'Haiyong Jiang', 'Zhongang Cai', 'Junzhe Zhang', 'Liang Pan', 'Mingyuan Zhang', 'Haiyu Zhao', 'Shuai Yi']",ICCV,2021,Zheng Jianmin,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2956,119,c,Skeleton-Aware 3D Human Shape Reconstruction From Point Clouds.,"['Haiyong Jiang', 'Jianfei Cai', 'Jianmin Zheng']",ICCV,2019,Zheng Jianmin,ICCV,638,IEEE International Conference on Computer Vision,ICCV,CORE2021,A*,Yes,4603.0,,
2957,32,c,Towards Eyeglass-style Holographic Near-eye Displays with Statically.,"['Xinxing Xia', 'Yunqing Guan', 'Andrei State', 'Praneeth Chakravarthula', 'Tat-Jen Cham', 'Henry Fuchs']",ISMAR,2020,Cham Tat Jen,ISMAR,785,IEEE/ACM International Symposium on Mixed and Augmented Reality,ISMAR,CORE2021,A*,Yes,4607.0,,
2958,17,c,DualGaze: Addressing the Midas Touch Problem in Gaze Mediated VR Interaction.,"['Pallavi Mohan', 'Wooi Boon Goh', 'Chi-Wing Fu', 'Sai-Kit Yeung']",ISMAR Adjunct,2018,Goh Wooi Boon,ISMAR,785,IEEE/ACM International Symposium on Mixed and Augmented Reality,ISMAR,CORE2021,A*,Yes,4607.0,,
2959,57,c,Origami recognition system using natural feature tracking.,"['Kening Zhu', 'Owen Noel Newton Fernando', 'Adrian David Cheok', 'Mark Fiala', 'Theam Wei Yang']",ISMAR,2010,Owen Noel Newton Fernando,ISMAR,785,IEEE/ACM International Symposium on Mixed and Augmented Reality,ISMAR,CORE2021,A*,Yes,4607.0,,
2960,58,c,Origami recognition system using natural feature tracking.,"['Kening Zhu', 'Owen Noel Newton Fernando', 'Theam Wei Yang', 'Adrian David Cheok', 'Mark Fiala']",ISMAR,2010,Owen Noel Newton Fernando,ISMAR,785,IEEE/ACM International Symposium on Mixed and Augmented Reality,ISMAR,CORE2021,A*,Yes,4607.0,,
2961,39,c,SubdSH: Subdivision-based Spherical Harmonics Field for Real-time Shading-based Refinement under Challenging Unknown Illumination.,"['Teng Deng', 'Jianmin Zheng', 'Jianfei Cai', 'Tat-Jen Cham']",VCIP,2018,Cham Tat Jen,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2962,53,c,Comparative Convolutional Neural Network for Younger Face Identification.,"['Liangliang Wang', 'Deepu Rajan']",VCIP,2019,Deepu Rajan,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2963,59,c,Temporal trimap propagation using motion-assisted shape blending.,"['Jubin Johnson', 'Deepu Rajan', 'Hisham Cholakkal']",VCIP,2015,Deepu Rajan,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2964,139,c,Expression-invariant and sparse representation for mesh-based compression for 3-D face models.,"['Junhui Hou', 'Lap-Pui Chau', 'Ying He', 'Nadia Magnenat-Thalmann']",VCIP,2013,He Ying,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2965,76,c,Semantic Segmentation via Domain Adaptation with Global Structure Embedding.,"['Tianyi Zhang', 'Guosheng Lin', 'Jianfei Cai', 'Alex C. Kot']",VCIP,2019,Lin Guosheng,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2966,77,c,Task-in-all Domain Adaptation for Semantic Segmentation.,"['Tianyi Zhang', 'Jingyi Yang', 'Chuanxia Zheng', 'Guosheng Lin', 'Jianfei Cai', 'Alex C. Kot']",VCIP,2019,Lin Guosheng,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2967,297,c,Saliency change based reduced reference image quality assessment.,"['Jinjian Wu', 'Yongxu Liu', 'Guangming Shi', 'Weisi Lin']",VCIP,2017,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2968,310,c,No-reference image quality assessment based on local region statistics.,"['Qiaohong Li', 'Weisi Lin', 'Yuming Fang', 'Xinfeng Zhang', 'Yabin Zhang']",VCIP,2016,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2969,311,c,Detection and estimation of supra-threshold distortion levels of pictures based on just-noticeable difference.,"['Kaifang Yang', 'Shuai Wan', 'Hong Ren Wu', 'Weisi Lin', 'Damian M. Tan', 'Yanchao Gong', 'Leyi Xie']",VCIP,2016,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2970,312,c,Transform-domain in-loop filter with block similarity for HEVC.,"['Xinfeng Zhang', 'Weisi Lin', 'Ke Gu', 'Qiaohong Li', 'Shanshe Wang', 'Siwei Ma']",VCIP,2016,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2971,341,c,Rate-distortion based sparse coding for image set compression.,"['Xinfeng Zhang', 'Weisi Lin', 'Siwei Ma', 'Shiqi Wang', 'Wen Gao']",VCIP,2015,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2972,367,c,Detection of salient objects in computer synthesized images based on object-level contrast.,"['Lu Dong', 'Weisi Lin', 'Yuming Fang', 'Shiqian Wu', 'Hock Soon Seah']",VCIP,2013,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2973,368,c,Saliency detection for stereoscopic images.,"['Yuming Fang', 'Junle Wang', 'Manish Narwaria', 'Patrick Le Callet', 'Weisi Lin']",VCIP,2013,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2974,369,c,Objective quality assessment for image retargeting based on perceptual distortion and information loss.,"['Chih-Chung Hsu', 'Chia-Wen Lin', 'Yuming Fang', 'Weisi Lin']",VCIP,2013,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2975,370,c,Visual quality metric for perceptual video coding.,"['Long Xu', 'Lin Ma', 'King Ngi Ngan', 'Weisi Lin', 'Ying Weng']",VCIP,2013,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2976,399,c,Image retargeting based on the sensitivity-tuned visual significance map.,"['Yuming Fang', 'Zhenzhong Chen', 'Weisi Lin', 'Chia-Wen Lin', 'Chia-Ming Tsai']",VCIP,2011,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2977,412,c,Perceptual image quality assessment: recent progress and trends.,"['Weisi Lin', 'Manish Narwaria']",VCIP,2010,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2978,473,c,Video quality assessment using neural network based on multi-feature extraction.,"['Susu Yao', 'Weisi Lin', 'Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang']",VCIP,2003,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2979,474,c,PSQM-based RR and NR video quality metrics.,"['Zhongkang Lu', 'Weisi Lin', 'Ee Ping Ong', 'Xiaokang Yang', 'Susu Yao']",VCIP,2003,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2980,475,c,Perceptually adaptive hybrid video encoding based on just-noticeable-distortion profile.,"['Xiaokang Yang', 'Weisi Lin', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",VCIP,2003,Lin Weisi,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2981,133,c,Vegetation coverage detection from very high resolution satellite imagery.,"['Jiayuan Fan', 'Tao Chen', 'Shijian Lu']",VCIP,2015,Lu Shijian,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2982,98,c,Detection of salient objects in computer synthesized images based on object-level contrast.,"['Lu Dong', 'Weisi Lin', 'Yuming Fang', 'Shiqian Wu', 'Hock Soon Seah']",VCIP,2013,Seah Hock Soon,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2983,163,c,Toward Intelligent Visual Sensing and Low-cost Analysis: A Collaborative Computing Approach.,"['Yan Bai', 'Ling-Yu Duan', 'Yong Luo', 'Shiqi Wang', 'Yonggang Wen', 'Wen Gao']",VCIP,2019,Wen Yonggang,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2984,131,c,SubdSH: Subdivision-based Spherical Harmonics Field for Real-time Shading-based Refinement under Challenging Unknown Illumination.,"['Teng Deng', 'Jianmin Zheng', 'Jianfei Cai', 'Tat-Jen Cham']",VCIP,2018,Zheng Jianmin,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2985,133,c,Photometric stereo using mesh face based optimization.,"['Di Xu', 'Jianfei Cai', 'Jianmin Zheng', 'Juyong Zhang']",VCIP,2016,Zheng Jianmin,VCIP,1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2021,B,No,4603.0,,
2986,43,c,Robust real-time performance-driven 3D face tracking.,"['Hai Xuan Pham', 'Vladimir Pavlovic', 'Jianfei Cai', 'Tat-Jen Cham']",ICPR,2016,Cham Tat Jen,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2987,68,c,Optimal Cascade Construction for Detection using 3D Models.,"['Hon-Keat Pong', 'Tat-Jen Cham']",ICPR (1),2006,Cham Tat Jen,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2988,72,c,Discriminative Distance Measures for Image Matching.,"['Xi Chen', 'Tat-Jen Cham']",ICPR (3),2004,Cham Tat Jen,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2989,89,c,A local approach to recovering global skewed symmetry.,"['Tat-Jen Cham', 'Roberto Cipolla']",ICPR (1),1994,Cham Tat Jen,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2990,29,c,Tracking of deformable contours by synthesis and match.,"['Kok F. Lai', 'Chong-Wah Ngo', 'Syin Chan']",ICPR,1996,Chan Syin,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2991,165,c,Crowd Saliency Detection via Global Similarity Structure.,"['Mei Kuan Lim', 'Ven Jyn Kok', 'Chen Change Loy', 'Chee Seng Chan']",ICPR,2014,Chen Change Loy,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2992,62,c,Image Retargeting in Compressed Domain.,"['O. V. Ramana Murthy', 'Karthik Muthuswamy', 'Deepu Rajan', 'Liang-Tien Chia']",ICPR,2010,Chia Liang Tien,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2993,210,c,Framewise Phone Classification Using Weighted Fuzzy Classification Rules.,"['Omid Dehzangi', 'Bin Ma', 'Engsiong Chng', 'Haizhou Li']",ICPR,2010,Chng Eng Siong,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2994,226,c,Fuzzy rule selection using Iterative Rule Learning for speech data classification.,"['Omid Dehzangi', 'Bin Ma', 'Chng Eng Siong', 'Haizhou Li']",ICPR,2008,Chng Eng Siong,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2995,241,c,Automatic Sports Video Genre Classification using Pseudo-2D-HMM.,"['Jinjun Wang', 'Changsheng Xu', 'Engsiong Chng']",ICPR (4),2006,Chng Eng Siong,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2996,251,c,High Accuracy Classification of EEG Signal.,"['Wenjie Xu', 'Cuntai Guan', 'Chng Eng Siong', 'S. Ranganatha', 'M. Thulasidas', 'Jiankang Wu']",ICPR (2),2004,Chng Eng Siong,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2997,56,c,Salient object detection in tracking shots.,"['Karthik Muthuswamy', 'Deepu Rajan']",ICPR,2016,Deepu Rajan,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2998,83,c,Image Retargeting in Compressed Domain.,"['O. V. Ramana Murthy', 'Karthik Muthuswamy', 'Deepu Rajan', 'Liang-Tien Chia']",ICPR,2010,Deepu Rajan,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
2999,92,c,Image classification: Are rule-based systems effective when classes are fixed and known?,"['Palaiahnakote Shivakumara', 'Deepu Rajan', 'Suresh Anand Sadananthan']",ICPR,2008,Deepu Rajan,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
3000,118,c,A Perceptually Organized Method for Image Interpolation.,"['Deepu Rajan', 'Subhasis Chaudhuri']",ICPR,2000,Deepu Rajan,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
3001,182,c,Online ICP forecast for patients with traumatic brain injury.,"['Feng Zhang', 'Mengling Feng', 'Liang Yu Loy', 'Zhuo Zhang', 'Cuntai Guan']",ICPR,2012,Guan Cuntai,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
3002,183,c,Artifact correction with robust statistics for non-stationary intracranial pressure signal monitoring.,"['Mengling Feng', 'Liang Yu Loy', 'Kelvin Sim', 'Clifton Phua', 'Feng Zhang', 'Cuntai Guan']",ICPR,2012,Guan Cuntai,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
3003,184,c,Iterative clustering and support vectors-based high-confidence query selection for motor imagery EEG signals classification.,"['Huijuan Yang', 'Cuntai Guan', 'Kai Keng Ang', 'Haihong Zhang', 'Chuanchu Wang']",ICPR,2012,Guan Cuntai,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
3004,206,c,A Covariate Shift Minimisation Method to Alleviate Non-stationarity Effects for an Adaptive Brain-Computer Interface.,"['Abdul Rehman Satti', 'Cuntai Guan', 'Damien Coyle', 'Girijesh Prasad']",ICPR,2010,Guan Cuntai,ICPR,1169,International Conference on Pattern Recognition,ICPR,CORE2021,B,No,4603.0,,
