,type,name,author,event,year
60,j,Preprocessing for analog signal conversion using novel number system.,"['Duc-Minh Pham', 'A. Benjamin Premkumar', 'Duc-Hoang Ngo', 'A. S. Madhukumar']",Digit. Signal Process.,2011
61,j,Error Detection and Correction in Communication Channels Using Inverse Gray RSNS Codes.,"['Duc-Minh Pham', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IEEE Trans. Commun.,2011
62,j,Throughput Optimization in Cooperative Communications Based on Incremental Relaying.,"['Ashish James', 'A. S. Madhukumar', 'Surya Dharma Tio', 'Ernest Kurniawan']",IEEE Trans. Veh. Technol.,2011
63,j,Low Complexity Antenna Selection Scheme for Multicarrier MIMO Broadcast Communication.,"['Ernest Kurniawan', 'A. S. Madhukumar', 'Francois P. S. Chin']",J. Signal Process. Syst.,2011
64,j,Enhancing Data Rates of TH-UWB Systems Using M-ary OPPM-BPSM Modulation Scheme: A System Perspective.,"['Sudhan Majhi', 'A. S. Madhukumar', 'A. Benjamin Premkumar', 'Weidong Xiang', 'Paul C. Richardson']",Wirel. Pers. Commun.,2011
65,j,Reduced complexity analogue-to-residue conversion employing folding number system.,"['Duc-Minh Pham', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IET Circuits Devices Syst.,2010
66,j,Estimation of CSI for LST BS-CDMA systems using special sequences with pre-defined spectral nulls.,"['Surya Dharma Tio', 'A. S. Madhukumar', 'A. Benjamin Premkumar', 'Fumiyuki Adachi']",IEEE Trans. Wirel. Commun.,2010
67,j,Performance analysis of distributed transmission schemes in cooperative random networks.,"['Ernest Kurniawan', 'A. S. Madhukumar', 'Francois P. S. Chin']",IEEE Trans. Wirel. Commun.,2010
68,j,Decision feedback data detection in frequency domain for single carrier cyclic prefix assisted CDMA systems: A sequential quadratic programming approach.,"['A. S. Madhukumar', 'Kai Yang', 'Francois P. S. Chin', 'A. Benjamin Premkumar']",Digit. Signal Process.,2009
69,j,Block spreading CDMA system: a simplified scheme using despreading before equalisation for broadband uplink transmission.,"['Xiaoming Peng', 'A. S. Madhukumar', 'Francois P. S. Chin', 'Tjeng Thiang Tjhung']",IET Commun.,2009
70,j,A robust symmetrical number system based parallel communication system with inherent error detection and correction.,"['Y. Jakop', 'A. S. Madhukumar', 'A. Benjamin Premkumar']",IEEE Trans. Wirel. Commun.,2009
71,j,Combining OOK with PSM Modulation for Simple Transceiver of Orthogonal Pulse-Based TH-UWB Systems.,"['Sudhan Majhi', 'A. S. Madhukumar', 'A. Benjamin Premkumar', 'Paul C. Richardson']",EURASIP J. Wirel. Commun. Netw.,2008
72,j,Novel interference cancellation methods for BS-CDMA in uplink broadband mobile communication systems.,"['Xiaoming Peng', 'Surya Dharma Tio', 'Francois Poshin Chin', 'A. S. Madhukumar']",IEEE Commun. Lett.,2008
73,j,Pulse shaping functions for UWK systems.,"['X. Liu', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IEEE Trans. Wirel. Commun.,2008
74,j,MIMO Block Spread CDMA Systems for Broadband Wireless Communications.,"['Surya Dharma Tio', 'A. S. Madhukumar', 'A. Benjamin Premkumar']",IEEE Trans. Wirel. Commun.,2008
75,j,Performance of orthogonal based modulation schemes for TH-UWB communication systems.,"['Sudhan Majhi', 'A. S. Madhukumar', 'A. Benjamin Premkumar']",IEICE Electron. Express,2007
76,j,Antenna selection technique for MIMO-OFDM systems over frequency selective Rayleigh fading channel.,"['Ernest Kurniawan', 'A. S. Madhukumar', 'Francois P. S. Chin']",IET Commun.,2007
77,j,Receive antenna selection for MIMO-SM systems with linear MMSE receivers in the presence of unknown interference.,"['Zhiwei Lin', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IEEE Trans. Wirel. Commun.,2007
78,j,Layered -space-time architecture for MIMO block spread CDMA systems.,"['Surya Dharma Tio', 'A. S. Madhukumar', 'A. Benjamin Premkumar']",IEEE Commun. Lett.,2006
79,j,Reduction of UWB interference at NB systems based on a generalized pulse waveform.,"['Sudhan Majhi', 'A. S. Madhukumar', 'A. Benjamin Premkumar']",IEICE Electron. Express,2006
80,j,Performance analysis of an over-sampling multi-channel equalization for a multi-band uwb system.,"['Sai Ho Wong', 'Xiaoming Peng', 'Francois P. S. Chin', 'A. S. Madhukumar']",IEEE Trans. Wirel. Commun.,2006
81,j,Matching pursuit-based tap selection technique for UWB channel equalization.,"['Zhiwei Lin', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IEEE Commun. Lett.,2005
82,j,Performance evaluation of tap selection based MMSE equalization for UWB systems.,"['Zhiwei Lin', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",IEICE Electron. Express,2005
83,j,Single Carrier Cyclic Prefix-Assisted CDMA System with Frequency Domain Equalization for High Data Rate Transmission.,"['A. S. Madhukumar', 'Francois P. S. Chin', 'Ying-Chang Liang', 'Kai Yang']",EURASIP J. Wirel. Commun. Netw.,2004
84,j,A two-dimensional multipath channel estimator for CDMA systems with timing-offset errors.,"['Kai Yang', 'A. S. Madhukumar']",IEEE Commun. Lett.,2004
85,j,Enhanced architecture for residue number system-based CDMA for high-rate data transmission.,"['A. S. Madhukumar', 'Francois P. S. Chin']",IEEE Trans. Wirel. Commun.,2004
86,j,QRD-RLS Adaptive Equalizer and its CORDIC-Based Implementation for CDMA Systems.,"['Tim Mingqian Zhong', 'A. S. Madhukumar', 'Francois P. S. Chin']",Int. J. Wirel. Opt. Commun.,2003
87,j,Peak-to-average power reduction using partial transmit sequences: a suboptimal approach based on dual layered phase sequencing.,"['Sai Ho Wong', 'A. S. Madhukumar', 'Francois P. S. Chin']",IEEE Trans. Broadcast.,2003
88,j,Capacity enhancement of a multi-user OFDM system using dynamic frequency allocation.,"['Teo Choon Heng Alen', 'A. S. Madhukumar', 'Francois P. S. Chin']",IEEE Trans. Broadcast.,2003
89,j,Incremental Redundancy and Link Adaptation in Wireless Local Area Networks Using Residue Number Systems.,"['A. S. Madhukumar', 'Francois P. S. Chin', 'A. Benjamin Premkumar']",Wirel. Pers. Commun.,2003
90,j,Residue number system-based multicarrier CDMA system for high-speed broadband wireless access.,"['A. S. Madhukumar', 'Francois P. S. Chin']",IEEE Trans. Broadcast.,2002
91,j,MAC units for matched filters in DS-CDMA systems.,"['A. Benjamin Premkumar', 'A. S. Madhukumar', 'Chiew Tong Lau']",IEEE Trans. Broadcast.,2002
92,j,An Efficient VLSI Architecture for the Computation of 1-D Discrete Wavelet Transform.,"['A. Benjamin Premkumar', 'A. S. Madhukumar']",J. VLSI Signal Process.,2002
93,j,Performance Studies of a Reside Number System Based CDMA System over Bursty Communication Channels.,"['A. S. Madhukumar', 'Francois P. S. Chin']",Wirel. Pers. Commun.,2002
94,j,Intonation component of a text-to-speech system for Hindi.,"['A. S. Madhukumar', 'S. Rajendran', 'B. Yegnanarayana']",Comput. Speech Lang.,1993
95,c,Performance Analysis of Base Station Association Strategies in Industrial 5G Networks.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar']",VTC Fall,2021
96,c,Performance Analysis of Hybrid FSO/RF System with Transmit Aperture Selection.,"['Shubha Sharma', 'A. S. Madhukumar', 'R. Swaminathan']",ICC Workshops,2020
97,c,Capacity Characterization of Uplink NOMA in Multi-UAV Networks.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",VTC Spring,2020
98,c,Space Shift Keying-Based Hybrid FSO/RF System.,"['Shubha Sharma', 'A. S. Madhukumar', 'Swaminathan Ramabadran']",VTC Fall,2020
99,c,Performance of Dual-Hop Hybrid FSO/RF System with Pointing Errors Optimization.,"['Shubha Sharma', 'A. S. Madhukumar', 'R. Swaminathan']",VTC Spring,2020
100,c,Performance Analysis of HAPS-Based Relaying for Hybrid FSO/RF Downlink Satellite Communication.,"['R. Swaminathan', 'Shubha Sharma', 'A. S. Madhukumar']",VTC Spring,2020
101,c,Impact of Cellular Interference on Uplink UAV Communications.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",VTC Spring,2020
102,c,Mitigating Cellular Interference in Uplink UAV Communications.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",VTC Fall,2020
103,c,Asymptotic Analysis of Switching-Based Hybrid FSO/RF System with DF-Relaying.,"['Shubha Sharma', 'A. S. Madhukumar', 'R. Swaminathan']",APCC,2019
104,c,Precoder Design for Dual Satellite System with Joint Decoding.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'Mark D. J. Bowyer']",ICC,2019
