,type,name,author,event,year
89,c,Exploring Cortex Connectivity Signal in Sensory Response to Odors.,"['Zhuo Zhang', 'Haihong Zhang', 'Lu Zhang', 'Cuntai Guan']",EMBC,2019
90,c,Intracortical Activity decoding of motor imagery based on Deep Convolutional Neural Network: a Pilot Study.,"['Duo Chen', 'Rosa Q. So', 'Yi Ding', 'Cuntai Guan']",GBCIC,2019
91,c,Improving the Performance of SSVEP BCI with Short Response Time by Temporal Alignments Enhanced CCA.,"['Aung Aung Phyo Wai', 'Min-Ho Lee', 'Seong-Whan Lee', 'Cuntai Guan']",NER,2019
92,c,Motor-Controlled Spindle (MCS) Detection for Primate in BCI System.,"['Duo Chen', 'Rosa Q. So', 'Yi Ding', 'Cuntai Guan']",NER,2019
93,c,EEG Representation in Deep Convolutional Neural Networks for Classification of Motor Imagery.,"['Neethu Robinson', 'Seong-Whan Lee', 'Cuntai Guan']",SMC,2019
94,c,A Comparative Study of Mental States in 2D and 3D Virtual Environments Using EEG.,"['Pinar Bilgin', 'Kat Agres', 'Neethu Robinson', 'Aung Aung Phyo Wai', 'Cuntai Guan']",SMC,2019
95,c,A Single-Trial Event-Related Potential Estimation Based on Independent Component Analysis and Kalman Smoother.,"['Jingwei Zhang', 'Luzheng Bi', 'Jinling Lian', 'Cuntai Guan']",AIM,2018
96,c,A Study of the Role of Attention in Classifying Covert and Overt Motor Activities.,"['Banghua Yang', 'Jinlong Wang', 'Cuntai Guan', 'Chenxiao Hu', 'Jianguo Wang']",BICS,2018
97,c,Motor Imagery EEG Recognition Based on FBCSP and PCA.,"['Banghua Yang', 'Jianzhen Tang', 'Cuntai Guan', 'Bo Li']",BICS,2018
98,c,Spectrum and Phase Adaptive CCA for SSVEP-based Brain Computer Interface.,"['Zhuo Zhang', 'Chuanchu Wang', 'Kai Keng Ang', 'Aung Aung Phyo Wai', 'Cuntai Guan']",EMBC,2018
