,type,name,author,event,year
58,c,DAGA: Data Augmentation with a Generation Approach forLow-resource Tagging Tasks.,"['Bosheng Ding', 'Linlin Liu', 'Lidong Bing', 'Canasai Kruengkrai', 'Thien Hai Nguyen', 'Shafiq R. Joty', 'Luo Si', 'Chunyan Miao']",EMNLP (1),2020
59,c,Online Conversation Disentanglement with Pointer Networks.,"['Tao Yu', 'Shafiq R. Joty']",EMNLP (1),2020
60,c,Response Selection for Multi-Party Conversations with Dynamic Topic Tracking.,"['Weishi Wang', 'Steven C. H. Hoi', 'Shafiq R. Joty']",EMNLP (1),2020
61,c,Tree-Structured Attention with Hierarchical Accumulation.,"['Xuan-Phi Nguyen', 'Shafiq R. Joty', 'Steven C. H. Hoi', 'Richard Socher']",ICLR,2020
62,c,Speech Transformer with Speaker Aware Persistent Memory.,"['Yingzhu Zhao', 'Chongjia Ni', 'Cheung-Chi Leung', 'Shafiq R. Joty', 'Eng Siong Chng', 'Bin Ma']",INTERSPEECH,2020
63,c,Universal Speech Transformer.,"['Yingzhu Zhao', 'Chongjia Ni', 'Cheung-Chi Leung', 'Shafiq R. Joty', 'Eng Siong Chng', 'Bin Ma']",INTERSPEECH,2020
64,c,Cross Attention with Monotonic Alignment for Speech Transformer.,"['Yingzhu Zhao', 'Chongjia Ni', 'Cheung-Chi Leung', 'Shafiq R. Joty', 'Eng Siong Chng', 'Bin Ma']",INTERSPEECH,2020
65,c,Self-Supervised Relationship Probing.,"['Jiuxiang Gu', 'Jason Kuen', 'Shafiq R. Joty', 'Jianfei Cai', 'Vlad I. Morariu', 'Handong Zhao', 'Tong Sun']",NeurIPS,2020
66,c,Data Diversification: A Simple Strategy For Neural Machine Translation.,"['Xuan-Phi Nguyen', 'Shafiq R. Joty', 'Kui Wu', 'Ai Ti Aw']",NeurIPS,2020
67,c,Adversarial Unsupervised Representation Learning for Activity Time-Series.,"['Karan Aggarwal', 'Shafiq R. Joty', 'Luis Fernández-Luque', 'Jaideep Srivastava']",AAAI,2019
68,c,Discourse Analysis and Its Applications.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Raymond T. Ng', 'Gabriel Murray']",ACL (4),2019
69,c,Sentence-Level Evidence Embedding for Claim Verification with Hierarchical Attention Networks.,"['Jing Ma', 'Wei Gao', 'Shafiq R. Joty', 'Kam-Fai Wong']",ACL (1),2019
70,c,A Unified Linear-Time Framework for Sentence-Level Discourse Parsing.,"['Xiang Lin', 'Shafiq R. Joty', 'Prathyusha Jwalapuram', 'Saiful Bari']",ACL (1),2019
71,c,Hierarchical Pointer Net Parsing.,"['Linlin Liu', 'Xiang Lin', 'Shafiq R. Joty', 'Simeng Han', 'Lidong Bing']",EMNLP/IJCNLP (1),2019
72,c,A Unified Neural Coherence Model.,"['Han Cheol Moon', 'Tasnim Mohiuddin', 'Shafiq R. Joty', 'Xu Chi']",EMNLP/IJCNLP (1),2019
73,c,Evaluating Pronominal Anaphora in Machine Translation: An Evaluation Measure and a Test Suite.,"['Prathyusha Jwalapuram', 'Shafiq R. Joty', 'Irina P. Temnikova', 'Preslav Nakov']",EMNLP/IJCNLP (1),2019
74,c,Using Clinical Notes with Time Series Data for ICU Management.,"['Swaraj Khadanga', 'Karan Aggarwal', 'Shafiq R. Joty', 'Jaideep Srivastava']",EMNLP/IJCNLP (1),2019
75,c,A Factorial Deep Markov Model for Unsupervised Disentangled Representation Learning from Speech.,"['Sameer Khurana', 'Shafiq Rayhan Joty', 'Ahmed Ali', 'James R. Glass']",ICASSP,2019
76,c,Unpaired Image Captioning via Scene Graph Alignments.,"['Jiuxiang Gu', 'Shafiq R. Joty', 'Jianfei Cai', 'Handong Zhao', 'Xu Yang', 'Gang Wang']",ICCV,2019
77,c,Watch It Twice: Video Captioning with a Refocused Video Encoder.,"['Xiangxi Shi', 'Jianfei Cai', 'Shafiq R. Joty', 'Jiuxiang Gu']",ACM Multimedia,2019
78,c,Adaptation of Hierarchical Structured Models for Speech Act Recognition in Asynchronous Conversation.,"['Tasnim Mohiuddin', 'Thanh-Tung Nguyen', 'Shafiq R. Joty']",NAACL-HLT (1),2019
79,c,Revisiting Adversarial Autoencoder for Unsupervised Word Translation with Cycle Consistency and Improved Training.,"['Tasnim Mohiuddin', 'Shafiq R. Joty']",NAACL-HLT (1),2019
80,c,NEURON: Query Execution Plan Meets Natural Language Processing For Augmenting DB Education.,"['Siyuan Liu', 'Sourav S. Bhowmick', 'Wanlu Zhang', 'Shu Wang', 'Wanyi Huang', 'Shafiq R. Joty']",SIGMOD Conference,2019
81,c,Coherence Modeling of Asynchronous Conversations: A Neural Entity Grid Approach.,"['Tasnim Mohiuddin', 'Shafiq R. Joty', 'Dat Tien Nguyen']",ACL (1),2018
82,c,Domain Adaptation with Adversarial Training and Graph Embeddings.,"['Firoj Alam', 'Shafiq R. Joty', 'Muhammad Imran']",ACL (1),2018
83,c,A Structured Learning Approach with Neural Conditional Random Fields for Sleep Staging.,"['Karan Aggarwal', 'Swaraj Khadanga', 'Shafiq R. Joty', 'Louis Kazaglis', 'Jaideep Srivastava']",IEEE BigData,2018
84,c,ANR: Aspect-based Neural Recommender.,"['Jin Yao Chin', 'Kaiqi Zhao', 'Shafiq R. Joty', 'Gao Cong']",CIKM,2018
85,c,"NLP for Conversations: Sentiment, Summarization, and Group Dynamics.","['Gabriel Murray', 'Giuseppe Carenini', 'Shafiq R. Joty']",COLING (Tutorials),2018
86,c,"Look, Imagine and Match: Improving Textual-Visual Cross-Modal Retrieval With Generative Models.","['Jiuxiang Gu', 'Jianfei Cai', 'Shafiq R. Joty', 'Li Niu', 'Gang Wang']",CVPR,2018
87,c,Unpaired Image Captioning by Language Pivoting.,"['Jiuxiang Gu', 'Shafiq R. Joty', 'Jianfei Cai', 'Gang Wang']",ECCV (1),2018
88,c,"VQA-E: Explaining, Elaborating, and Enhancing Your Answers for Visual Questions.","['Qing Li', 'Qingyi Tao', 'Shafiq R. Joty', 'Jianfei Cai', 'Jiebo Luo']",ECCV (7),2018
89,c,Joint Multitask Learning for Community Question Answering Using Task-Specific Embeddings.,"['Shafiq R. Joty', 'Lluís Màrquez', 'Preslav Nakov']",EMNLP,2018
90,c,Discourse Processing and Its Applications in Text Mining.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Raymond T. Ng', 'Gabriel Murray']",ICDM,2018
91,c,Graph Based Semi-Supervised Learning with Convolution Neural Networks to Classify Crisis Related Tweets.,"['Firoj Alam', 'Shafiq R. Joty', 'Muhammad Imran']",ICWSM,2018
92,c,SegBot: A Generic Neural Text Segmentation Model with Pointer Network.,"['Jing Li', 'Aixin Sun', 'Shafiq R. Joty']",IJCAI,2018
93,c,A Neural Local Coherence Model.,"['Dat Tien Nguyen', 'Shafiq Rayhan Joty']",ACL (1),2017
94,c,Regularized and Retrofitted models for Learning Sentence Representation with Context.,"['Tanay Kumar Saha', 'Shafiq R. Joty', 'Naeemul Hassan', 'Mohammad Al Hasan']",CIKM,2017
95,c,Cross-language Learning with Adversarial Neural Networks.,"['Shafiq R. Joty', 'Preslav Nakov', 'Lluís Màrquez', 'Israa Jaradat']",CoNLL,2017
96,c,Robust Classification of Crisis-Related Data on Social Networks Using Convolutional Neural Networks.,"['Dat Tien Nguyen', 'Kamla Al-Mannai', 'Shafiq R. Joty', 'Hassan Sajjad', 'Muhammad Imran', 'Prasenjit Mitra']",ICWSM,2017
97,c,CQAVis: Visual Text Analytics for Community Question Answering.,"['Enamul Hoque', 'Shafiq R. Joty', 'Lluís Màrquez', 'Giuseppe Carenini']",IUI,2017
98,c,Con-S2V: A Generic Framework for Incorporating Extra-Sentential Context into Sen2Vec.,"['Tanay Kumar Saha', 'Shafiq R. Joty', 'Mohammad Al Hasan']",ECML/PKDD (1),2017
99,c,Cross-Language Question Re-Ranking.,"['Giovanni Da San Martino', 'Salvatore Romeo', 'Alberto Barrón-Cedeño', 'Shafiq R. Joty', 'Lluís Màrquez', 'Alessandro Moschitti', 'Preslav Nakov']",SIGIR,2017
100,c,Speech Act Modeling of Written Asynchronous Conversations with Task-Specific Embeddings and Conditional Structured Models.,"['Shafiq R. Joty', 'Enamul Hoque']",ACL (1),2016
101,c,An Interactive System for Exploring Community Question Answering Forums.,"['Enamul Hoque', 'Shafiq R. Joty', 'Lluís Màrquez', 'Alberto Barrón-Cedeño', 'Giovanni Da San Martino', 'Alessandro Moschitti', 'Preslav Nakov', 'Salvatore Romeo', 'Giuseppe Carenini']",COLING (Demos),2016
102,c,A Deep Fusion Model for Domain Adaptation in Phrase-based MT.,"['Nadir Durrani', 'Hassan Sajjad', 'Shafiq R. Joty', 'Ahmed Abdelali']",COLING,2016
103,c,Joint Learning with Global Inference for Comment Classification in Community Question Answering.,"['Shafiq R. Joty', 'Lluís Màrquez', 'Preslav Nakov']",HLT-NAACL,2016
104,c,ConvKN at SemEval-2016 Task 3: Answer and Question Selection for Question Answering on Arabic and English Fora.,"['Alberto Barrón-Cedeño', 'Giovanni Da San Martino', 'Shafiq R. Joty', 'Alessandro Moschitti', 'Fahad Al-Obaidli', 'Salvatore Romeo', 'Kateryna Tymoshenko', 'Antonio Uva']",SemEval@NAACL-HLT,2016
105,c,Thread-Level Information for Comment Classification in Community Question Answering.,"['Alberto Barrón-Cedeño', 'Simone Filice', 'Giovanni Da San Martino', 'Shafiq R. Joty', 'Lluís Màrquez', 'Preslav Nakov', 'Alessandro Moschitti']",ACL (2),2015
106,c,Pairwise Neural Machine Translation Evaluation.,"['Francisco Guzmán', 'Shafiq R. Joty', 'Lluís Màrquez', 'Preslav Nakov']",ACL (1),2015
107,c,Global Thread-level Inference for Comment Classification in Community Question Answering.,"['Shafiq R. Joty', 'Alberto Barrón-Cedeño', 'Giovanni Da San Martino', 'Simone Filice', 'Lluís Màrquez', 'Alessandro Moschitti', 'Preslav Nakov']",EMNLP,2015
108,c,How to Avoid Unwanted Pregnancies: Domain Adaptation using Neural Network Models.,"['Shafiq R. Joty', 'Hassan Sajjad', 'Nadir Durrani', 'Kamla Al-Mannai', 'Ahmed Abdelali', 'Stephan Vogel']",EMNLP,2015
109,c,Fine-grained Opinion Mining with Recurrent Neural Networks and Word Embeddings.,"['Pengfei Liu', 'Shafiq R. Joty', 'Helen M. Meng']",EMNLP,2015
110,c,Using joint models or domain adaptation in statistical machine translation.,"['Nadir Durrani', 'Hassan Sajjad', 'Shafiq R. Joty', 'Ahmed Abdelali', 'Stephan Vogel']",MTSummit,2015
111,c,QCRI: Answer Selection for Community Question Answering - Experiments for Arabic and English.,"['Massimo Nicosia', 'Simone Filice', 'Alberto Barrón-Cedeño', 'Iman Saleh', 'Hamdy Mubarak', 'Wei Gao', 'Preslav Nakov', 'Giovanni Da San Martino', 'Alessandro Moschitti', 'Kareem Darwish', 'Lluís Màrquez', 'Shafiq R. Joty', 'Walid Magdy']",SemEval@NAACL-HLT,2015
112,c,Using Discourse Structure Improves Machine Translation Evaluation.,"['Francisco Guzmán', 'Shafiq R. Joty', 'Lluís Màrquez', 'Preslav Nakov']",ACL (1),2014
113,c,A Study of using Syntactic and Semantic Structures for Concept Segmentation and Labeling.,"['Iman Saleh', 'Scott Cyphers', 'James R. Glass', 'Shafiq R. Joty', 'Lluís Màrquez i Villodre', 'Alessandro Moschitti', 'Preslav Nakov']",COLING,2014
114,c,Learning to Differentiate Better from Worse Translations.,"['Francisco Guzmán', 'Shafiq R. Joty', 'Lluís Màrquez', 'Alessandro Moschitti', 'Preslav Nakov', 'Massimo Nicosia']",EMNLP,2014
115,c,Semantic Kernels for Semantic Parsing.,"['Iman Saleh', 'Alessandro Moschitti', 'Preslav Nakov', 'Lluís Màrquez', 'Shafiq R. Joty']",EMNLP,2014
116,c,Discriminative Reranking of Discourse Parses Using Tree Kernels.,"['Shafiq R. Joty', 'Alessandro Moschitti']",EMNLP,2014
117,c,DiscoTK: Using Discourse Structure for Machine Translation Evaluation.,"['Shafiq R. Joty', 'Francisco Guzmán', 'Lluís Màrquez', 'Preslav Nakov']",WMT@ACL,2014
118,c,Combining Intra- and Multi-sentential Rhetorical Parsing for Document-level Discourse Analysis.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Raymond T. Ng', 'Yashar Mehdad']",ACL (1),2013
119,c,Towards Topic Labeling with Phrase Entailment and Aggregation.,"['Yashar Mehdad', 'Giuseppe Carenini', 'Raymond T. Ng', 'Shafiq R. Joty']",HLT-NAACL,2013
120,c,Dialogue Act Recognition in Synchronous and Asynchronous Conversations.,"['Maryam Tavafi', 'Yashar Mehdad', 'Shafiq R. Joty', 'Giuseppe Carenini', 'Raymond T. Ng']",SIGDIAL Conference,2013
121,c,A Novel Discriminative Framework for Sentence-Level Discourse Analysis.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Raymond T. Ng']",EMNLP-CoNLL,2012
122,c,Exploiting Conversational Features to Detect High-Quality Blog Comments.,"['Nicholas FitzGerald', 'Giuseppe Carenini', 'Gabriel Murray', 'Shafiq R. Joty']",Canadian Conference on AI,2011
123,c,Supervised Topic Segmentation of Email Conversations.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Gabriel Murray', 'Raymond T. Ng']",ICWSM,2011
124,c,Unsupervised Modeling of Dialog Acts in Asynchronous Conversations.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Chin-Yew Lin']",IJCAI,2011
125,c,Exploiting Conversation Structure in Unsupervised Topic Segmentation for Emails.,"['Shafiq R. Joty', 'Giuseppe Carenini', 'Gabriel Murray', 'Raymond T. Ng']",EMNLP,2010
126,c,Do Automatic Annotation Techniques Have Any Impact on Supervised Complex Question Answering?,"['Yllias Chali', 'Sadid A. Hasan', 'Shafiq R. Joty']",ACL/IJCNLP (2),2009
127,c,A SVM-Based Ensemble Approach to Multi-Document Summarization.,"['Yllias Chali', 'Sadid A. Hasan', 'Shafiq R. Joty']",Canadian Conference on AI,2009
128,c,Improving the Performance of the Random Walk Model for Answering Complex Questions.,"['Yllias Chali', 'Shafiq R. Joty']",ACL (2),2008
129,c,Selecting Sentences for Answering Complex Questions.,"['Yllias Chali', 'Shafiq R. Joty']",EMNLP,2008
130,c,Unsupervised Approach for Selecting Sentences in Query-based Summarization.,"['Yllias Chali', 'Shafiq R. Joty']",FLAIRS,2008
131,c,Exploiting Syntactic and Shallow Semantic Kernels to Improve Random Walks for Complex Question Answering.,"['Yllias Chali', 'Shafiq R. Joty']",ICTAI (2),2008
132,c,Answering Complex Questions Using Query-Focused Summarization Technique.,"['Yllias Chali', 'Shafiq R. Joty']",ICTAI (2),2008
133,c,UofL: Word Sense Disambiguation Using Lexical Cohesion.,"['Yllias Chali', 'Shafiq R. Joty']",SemEval@ACL,2007
134,c,University of Lethbridge's Participation in TREC 2007 QA Track.,"['Yllias Chali', 'Shafiq R. Joty']",TREC,2007
135,i,Continual Few-shot Relation Learning via Embedding Space Regularization and Data Augmentation.,"['Chengwei Qin', 'Shafiq R. Joty']",CoRR,2022
136,i,Chart-to-Text: A Large-Scale Benchmark for Chart Summarization.,"['Shankar Kantharaj', 'Rixie Tiffany Ko Leong', 'Xiang Lin', 'Ahmed Masry', 'Megh Thakkar', 'Enamul Hoque', 'Shafiq R. Joty']",CoRR,2022
137,i,SummaReranker: A Multi-Task Mixture-of-Experts Re-ranking Framework for Abstractive Summarization.,"['Mathieu Ravaut', 'Shafiq R. Joty', 'Nancy F. Chen']",CoRR,2022
138,i,ChartQA: A Benchmark for Question Answering about Charts with Visual and Logical Reasoning.,"['Ahmed Masry', 'Do Xuan Long', 'Jia Qing Tan', 'Shafiq R. Joty', 'Enamul Hoque']",CoRR,2022
139,i,Data Selection Curriculum for Neural Machine Translation.,"['Tasnim Mohiuddin', 'Philipp Koehn', 'Vishrav Chaudhary', 'James Cross', 'Shruti Bhosale', 'Shafiq R. Joty']",CoRR,2022
140,i,Refining Low-Resource Unsupervised Translation by Language Disentanglement of Multilingual Model.,"['Xuan-Phi Nguyen', 'Shafiq R. Joty', 'Wu Kui', 'Ai Ti Aw']",CoRR,2022
141,i,FOLIO: Natural Language Reasoning with First-Order Logic.,"['Simeng Han', 'Hailey Schoelkopf', 'Yilun Zhao', 'Zhenting Qi', 'Martin Riddell', 'Luke Benson', 'Lucy Sun', 'Ekaterina Zubova', 'Yujie Qiao', 'Matthew Burtell', 'David Peng', 'Jonathan Fan', 'Yixin Liu', 'Brian Wong', 'Malcolm Sailor', 'Ansong Ni', 'Linyong Nan', 'Jungo Kasai', 'Tao Yu', 'Rui Zhang', 'Shafiq R. Joty', 'Alexander R. Fabbri', 'Wojciech Kryscinski', 'Xi Victoria Lin', 'Caiming Xiong', 'Dragomir Radev']",CoRR,2022
142,i,CoHS-CQG: Context and History Selection for Conversational Question Generation.,"['Xuan Long Do', 'Bowei Zou', 'Liangming Pan', 'Nancy F. Chen', 'Shafiq R. Joty', 'Ai Ti Aw']",CoRR,2022
143,i,Improving Conversational Recommender System via Contextual and Time-Aware Modeling with Less Domain-Specific Knowledge.,"['Lingzhi Wang', 'Shafiq R. Joty', 'Wei Gao', 'Xingshan Zeng', 'Kam-Fai Wong']",CoRR,2022
144,i,OpenCQA: Open-ended Question Answering with Charts.,"['Shankar Kantharaj', 'Xuan Long Do', 'Rixie Tiffany Ko Leong', 'Jia Qing Tan', 'Enamul Hoque', 'Shafiq R. Joty']",CoRR,2022
145,i,Towards Summary Candidates Fusion.,"['Mathieu Ravaut', 'Shafiq R. Joty', 'Nancy F. Chen']",CoRR,2022
146,i,Weakly Supervised Neuro-Symbolic Module Networks for Numerical Reasoning.,"['Amrita Saha', 'Shafiq R. Joty', 'Steven C. H. Hoi']",CoRR,2021
147,i,Towards Enhancing Database Education: Natural Language Generation Meets Query Execution Plans.,"['Weiguo Wang', 'Sourav S. Bhowmick', 'Hui Li', 'Shafiq R. Joty', 'Siyuan Liu', 'Peng Chen']",CoRR,2021
148,i,Towards Multi-Sense Cross-Lingual Alignment of Contextual Embeddings.,"['Linlin Liu', 'Thien Hai Nguyen', 'Shafiq R. Joty', 'Lidong Bing', 'Luo Si']",CoRR,2021
149,i,Code-Mixing on Sesame Street: Dawn of the Adversarial Polyglots.,"['Samson Tan', 'Shafiq R. Joty']",CoRR,2021
150,i,Addressing the Vulnerability of NMT in Input Perturbations.,"['Weiwen Xu', 'Ai Ti Aw', 'Yang Ding', 'Kui Wu', 'Shafiq R. Joty']",CoRR,2021
