,type,name,author,event,year
76,c,InterCloud RAIDer: A Do-It-Yourself Multi-cloud Private Data Backup System.,"['Chih Wei Ling', 'Anwitaman Datta']",ICDCN,2014
77,c,Locally Repairable RapidRAID Systematic Codes - One simple convoluted way to get it all.,['Anwitaman Datta'],ITW,2014
78,c,Efficient updates in cross-object erasure-coded storage systems.,"['Kyumars Sheykh Esmaili', 'Aatish Chiniah', 'Anwitaman Datta']",IEEE BigData,2013
79,c,CORE: Cross-object redundancy for efficient data repair in storage systems.,"['Kyumars Sheykh Esmaili', 'Lluis Pamies-Juarez', 'Anwitaman Datta']",IEEE BigData,2013
80,c,Data Insertion and Archiving in Erasure-Coding Based Large-Scale Storage Systems.,"['Lluis Pamies-Juarez', 'Frédérique E. Oggier', 'Anwitaman Datta']",ICDCIT,2013
81,c,Decentralized Erasure Coding for Efficient Data Archival in Distributed Storage Systems.,"['Lluis Pamies-Juarez', 'Frédérique E. Oggier', 'Anwitaman Datta']",ICDCN,2013
82,c,RapidRAID: Pipelined erasure codes for fast data archival in distributed storage systems.,"['Lluis Pamies-Juarez', 'Anwitaman Datta', 'Frédérique E. Oggier']",INFOCOM,2013
83,c,Towards secure outsourcing of collaborative sensing and analytic applications to the cloud - the pCloud approach.,"['Tien Tuan Anh Dinh', 'Anwitaman Datta']",MCS@Middleware,2013
84,c,Storage codes: Managing big data with small overheads.,"['Anwitaman Datta', 'Frédérique E. Oggier']",NetCod,2013
85,c,A Framework for Trust-Based Multidisciplinary Team Recommendation.,"['Lorenzo Bossi', 'Stefano Braghin', 'Anwitaman Datta', 'Alberto Trombetta']",UMAP,2013
86,c,Modeling Context Aware Dynamic Trust Using Hidden Markov Model.,"['Xin Liu', 'Anwitaman Datta']",AAAI,2012
87,c,Redundantly grouped cross-object coding for repairable storage.,"['Anwitaman Datta', 'Frédérique E. Oggier']",APSys,2012
88,c,A Tunable Graph Model for Incorporating Geographic Spread in Social Graph Models.,"['Rajesh Sharma', 'Anwitaman Datta']",ASONAM,2012
89,c,Twevent: segment-based event detection from tweets.,"['Chenliang Li', 'Aixin Sun', 'Anwitaman Datta']",CIKM,2012
90,c,SuperNova: Super-peers based architecture for decentralized online social networks.,"['Rajesh Sharma', 'Anwitaman Datta']",COMSNETS,2012
91,c,DRank: Decentralized ranking mechanism for semantic community overlays.,"['Rajesh Sharma', 'Anwitaman Datta']",COMSNETS,2012
92,c,Topic 7: Peer to Peer Computing.,"['Alberto Montresor', 'Evaggelia Pitoura', 'Anwitaman Datta', 'Spyros Voulgaris']",Euro-Par,2012
93,c,Decentralized Information Dissemination in Multidimensional Semantic Social Overlays.,"['Rajesh Sharma', 'Anwitaman Datta']",ICDCN,2012
94,c,SWAT: Social Web Application for Team Recommendation.,"['Stefano Braghin', 'Jackson Tan Teck Yong', 'Anthony Ventresque', 'Anwitaman Datta']",ICPADS,2012
95,c,Cloud and the City: Facilitating Flexible Access Control over Data-Streams.,"['Wenqiang Wang', 'Tien Tuan Anh Dinh', 'Hock-Beng Lim', 'Anwitaman Datta']",Secure Data Management,2012
96,c,TwiNER: named entity recognition in targeted twitter stream.,"['Chenliang Li', 'Jianshu Weng', 'Qi He', 'Yuxia Yao', 'Anwitaman Datta', 'Aixin Sun', 'Bu-Sung Lee']",SIGIR,2012
97,c,Detecting Imprudence of 'Reliable' Sellers in Online Auction Sites.,"['Xin Liu', 'Anwitaman Datta', 'Hui Fang', 'Jie Zhang']",TrustCom,2012
98,c,COBS: Realizing Decentralized Infrastructure for Collaborative Browsing and Search.,"['Christian von der Weth', 'Anwitaman Datta']",AINA,2011
99,c,MetaTrust: discriminant analysis of local information for global trust assessment.,"['Xin Liu', 'Gilles Trédan', 'Anwitaman Datta']",AAMAS,2011
100,c,A Generalized Method for Word Sense Disambiguation Based on Wikipedia.,"['Chenliang Li', 'Aixin Sun', 'Anwitaman Datta']",ECIR,2011
101,c,GoDisco: Selective Gossip Based Dissemination of Information in Social Community Based Overlays.,"['Anwitaman Datta', 'Rajesh Sharma']",ICDCN,2011
102,c,A Trust Prediction Approach Capturing Agents' Dynamic Behavior.,"['Xin Liu', 'Anwitaman Datta']",IJCAI,2011
103,c,Self-repairing homomorphic codes for distributed storage systems.,"['Frédérique E. Oggier', 'Anwitaman Datta']",INFOCOM,2011
104,c,Towards Intelligent Data Placement for Scientific Workflows in Collaborative Cloud Environment.,"['Xin Liu', 'Anwitaman Datta']",IPDPS Workshops,2011
105,c,Self-Repairing Codes for distributed storage - A projective geometric construction.,"['Frédérique E. Oggier', 'Anwitaman Datta']",ITW,2011
106,c,Byzantine fault tolerance of regenerating codes.,"['Frédérique E. Oggier', 'Anwitaman Datta']",Peer-to-Peer Computing,2011
107,c,An empirical study of availability in friend-to-friend storage systems.,"['Rajesh Sharma', 'Anwitaman Datta', ""Matteo Dell'Amico"", 'Pietro Michiardi']",Peer-to-Peer Computing,2011
108,c,Semantic tag recommendation using concept model.,"['Chenliang Li', 'Anwitaman Datta', 'Aixin Sun']",SIGIR,2011
109,c,Visualizing and querying semantic social networks.,"['Aixin Sun', 'Anwitaman Datta', 'Ee-Peng Lim', 'Kuiyu Chang']",SIGIR,2011
110,c,"Impact of Expertise, Social Cohesiveness and Team Repetition for Academic Team Recommendation.","['Anthony Ventresque', 'Jackson Tan Teck Yong', 'Anwitaman Datta']",SocInfo,2011
111,c,FAST: Friends Augmented Search Techniques - System Design & Data-Management Issues.,"['Christian von der Weth', 'Anwitaman Datta']",Web Intelligence,2011
112,c,T-RecS: team recommendation system through expertise and cohesiveness.,"['Anwitaman Datta', 'Jackson Tan Teck Yong', 'Anthony Ventresque']",WWW (Companion Volume),2011
113,c,SoJa: Collaborative reference management using a decentralized social information system.,['Anwitaman Datta'],CollaborateCom,2010
114,c,On trust guided collaboration among cloud service providers.,"['Xin Liu', 'Anwitaman Datta']",CollaborateCom,2010
115,c,Visualizing and Exploring Evolving Information Networks in Wikipedia.,"['Ee-Peng Lim', 'Agus Trisnajaya Kwee', 'Nelman Lubis Ibrahim', 'Aixin Sun', 'Anwitaman Datta', 'Kuiyu Chang', 'Maureen']",ICADL,2010
