,type,name,author,event,year
57,j,Un-identical federate replication structure for improving performance of HLA-based simulations.,"['Zengxiang Li', 'Wentong Cai', 'Stephen John Turner']",Simul. Model. Pract. Theory,2014
58,j,Interactive scenario generation for mission-based virtual training.,"['Linbo Luo', 'Haiyan Yin', 'Wentong Cai', 'Michael Lees', 'Suiping Zhou']",Comput. Animat. Virtual Worlds,2013
59,j,Compensatory dead-reckoning-based update scheduling for distributed virtual environments.,"['Zengxiang Li', 'Xueyan Tang', 'Wentong Cai', 'Xiaorong Li']",Simul.,2013
60,j,Loss-aware DR-based update scheduling for improving consistency in DVEs.,"['Zengxiang Li', 'Wentong Cai', 'Xueyan Tang', 'Suiping Zhou']",J. Simulation,2012
61,j,Evolving Optimal and Diversified Military Operational Plans for Computational Red Teaming.,"['Fanchao Zeng', 'James Decraene', 'Malcolm Yoke Hean Low', 'Suiping Zhou', 'Wentong Cai']",IEEE Syst. J.,2012
62,j,Interactivity-Constrained Server Provisioning in Large-Scale Distributed Virtual Environments.,"['Ta Nguyen Binh Duong', 'Thang Nguyen', 'Suiping Zhou', 'Xueyan Tang', 'Wentong Cai', 'Rassul Ayani']",IEEE Trans. Parallel Distributed Syst.,2012
63,j,Multi-objective zone mapping in large-scale distributed virtual environments.,"['Ta Nguyen Binh Duong', 'Suiping Zhou', 'Wentong Cai', 'Xueyan Tang', 'Rassul Ayani']",J. Netw. Comput. Appl.,2011
64,j,HumDPM: A Decision Process Model for Modeling Human-Like Behaviors in Time-Critical and Uncertain Situations.,"['Linbo Luo', 'Suiping Zhou', 'Wentong Cai', 'Michael Lees', 'Malcolm Yoke Hean Low', 'Kabilen Sornum']",Trans. Comput. Sci.,2011
65,j,Toward an Evolutionary Computing Modeling Language.,"['Heiko Aydt', 'Stephen John Turner', 'Wentong Cai', 'Malcolm Yoke Hean Low', 'Yew-Soon Ong', 'Rassul Ayani']",IEEE Trans. Evol. Comput.,2011
66,j,A dynamic sort-based DDM matching algorithm for HLA applications.,"['Ke Pan', 'Stephen John Turner', 'Wentong Cai', 'Zengxiang Li']",ACM Trans. Model. Comput. Simul.,2011
67,j,Synchronization in federation community networks.,"['Dan Chen', 'Stephen John Turner', 'Wentong Cai', 'Georgios K. Theodoropoulos', 'Muzhou Xiong', 'Michael Lees']",J. Parallel Distributed Comput.,2010
68,j,Crowd modeling and simulation technologies.,"['Suiping Zhou', 'Dan Chen', 'Wentong Cai', 'Linbo Luo', 'Malcolm Yoke Hean Low', 'Feng Tian', 'Victor Su-Han Tay', 'Darren Wee Sze Ong', 'Benjamin D. Hamilton']",ACM Trans. Model. Comput. Simul.,2010
69,j,Analysis of an efficient rule-based motion planning system for simulating human crowds.,"['Muzhou Xiong', 'Michael Lees', 'Wentong Cai', 'Suiping Zhou', 'Malcolm Yoke Hean Low']",Vis. Comput.,2010
70,j,A dynamic admission control scheme to manage contention on shared computing resources.,"['Percival Xavier', 'Wentong Cai', 'Bu-Sung Lee']",Concurr. Comput. Pract. Exp.,2009
71,j,A Hybrid HLA Time Management Algorithm Based on Both Conditional and Unconditional Information.,"['Ke Pan', 'Stephen John Turner', 'Wentong Cai', 'Zengxiang Li']",Simul.,2009
72,j,Large scale agent-based simulation on the grid.,"['Dan Chen', 'Georgios K. Theodoropoulos', 'Stephen John Turner', 'Wentong Cai', 'Rob Minson', 'Yi Zhang']",Future Gener. Comput. Syst.,2008
73,j,A decoupled federate architecture for high level architecture-based distributed simulation.,"['Dan Chen', 'Stephen John Turner', 'Wentong Cai', 'Muzhou Xiong']",J. Parallel Distributed Comput.,2008
74,j,Execution coordination in mobile agent-based distributed job workflow execution.,"['Yuhong Feng', 'Wentong Cai']",J. Syst. Archit.,2008
75,j,Agent-based human behavior modeling for crowd simulation.,"['Linbo Luo', 'Suiping Zhou', 'Wentong Cai', 'Malcolm Yoke Hean Low', 'Feng Tian', 'Yongwei Wang', 'Xian Xiao', 'Dan Chen']",Comput. Animat. Virtual Worlds,2008
76,j,Towards Fault-tolerant HLA-based Distributed Simulations.,"['Dan Chen', 'Stephen John Turner', 'Wentong Cai']",Simul.,2008
77,j,An integrated and adaptive decision-support framework for high-tech manufacturing and service networks.,"['Peter Lendermann', 'Stephen John Turner', 'Malcolm Y. H. Low', 'Boon Ping Gan', 'Nirupam Julka', 'Lai Peng Chan', 'Wentong Cai', 'Loo Hay Lee', 'Ek Peng Chew', 'Suyan Teng', 'Leon F. McGinnis']",J. Simulation,2007
78,j,Dynamic partner identification in mobile agent-based distributed job workflow execution.,"['Yuhong Feng', 'Wentong Cai', 'Jiannong Cao']",J. Parallel Distributed Comput.,2007
79,j,A secure information service for monitoring large scale grids.,"['Wei Jie', 'Wentong Cai', 'Lizhe Wang', 'Rob Procter']",Parallel Comput.,2007
80,j,Flexible State Update Mechanism for Large-Scale Distributed Wargame Simulations.,"['Suiping Zhou', 'Wentong Cai', 'Stephen John Turner', 'Junhu Wei', 'Wenbo Zong']",Simul.,2007
81,j,Critical causal order of events in distributed virtual environments.,"['Suiping Zhou', 'Wentong Cai', 'Stephen John Turner', 'Bu-Sung Lee', 'Junhu Wei']",ACM Trans. Multim. Comput. Commun. Appl.,2007
82,j,Shared State Synchronization for HLA-Based Distributed Simulation.,"['Malcolm Yoke Hean Low', 'Boon-Ping Gan', 'Junhu Wei', 'Xiaoguang Wang', 'Stephen John Turner', 'Wentong Cai']",Simul.,2006
83,j,Workload management of cooperatively federated computing clusters.,"['Percival Xavier', 'Wentong Cai', 'Bu-Sung Lee']",J. Supercomput.,2006
