,type,name,author,event,year
53,j,Distributed Court System for intrusion detection in mobile ad hoc networks.,"['Da Zhang', 'Chai Kiat Yeo']",Comput. Secur.,2011
54,j,"A Plausibly-Deniable, Practical Trusted Platform Module Based Anti-Forensics Client-Server System.","['Weihan Goh', 'Peng-Chor Leong', 'Chai Kiat Yeo']",IEEE J. Sel. Areas Commun.,2011
55,j,A DCT-Based Speech Enhancement System With Pitch Synchronous Analysis.,"['Huijun Ding', 'Ing Yann Soon', 'Chai Kiat Yeo']",IEEE ACM Trans. Audio Speech Lang. Process.,2011
56,j,Improving job scheduling performance with parallel access to replicas in Data Grid environment.,"['Junwei Zhang', 'Bu-Sung Lee', 'Xueyan Tang', 'Chai Kiat Yeo']",J. Supercomput.,2011
57,j,Superchunk-Based Efficient Search in P2P-VoD System.,"['Danqi Wang', 'Chai Kiat Yeo']",IEEE Trans. Multim.,2011
58,j,Efficient DSR route request flooding with directional antennas.,"['Rully Adrian Santosa', 'Bu-Sung Lee', 'Chai Kiat Yeo']",Comput. Networks,2010
59,j,Environment-aware QoS framework for multi-interface terminal.,"['Widyo Cahyono Andi', 'Chai Kiat Yeo', 'Bu-Sung Lee']",Comput. Commun.,2010
60,j,A model to predict the optimal performance of the Hierarchical Data Grid.,"['Junwei Zhang', 'Bu-Sung Lee', 'Xueyan Tang', 'Chai Kiat Yeo']",Future Gener. Comput. Syst.,2010
61,j,Enabling inter-PMIPv6-domain handover with traffic distributors.,"['Feng Zhong', 'Chai Kiat Yeo', 'Bu-Sung Lee']",J. Netw. Comput. Appl.,2010
62,j,Over-Attenuated Components Regeneration for Speech Enhancement.,"['Huijun Ding', 'Ing Yann Soon', 'Chai Kiat Yeo']",IEEE Trans. Speech Audio Process.,2010
63,j,A Service/Device Differentiation Scheme for Contention-Tone-Based Wireless LAN Protocol.,"['Abhik Banerjee', 'Juki Wirawan Tantra', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",IEEE Trans. Veh. Technol.,2010
64,j,Dynamic Transmission Scheduling for Streaming Applications via P2P Overlay.,"['Jiaming Li', 'Chai Kiat Yeo']",J. Signal Process. Syst.,2010
65,j,Content and overlay-aware scheduling for peer-to-peer streaming in fluctuating networks.,"['Jiaming Li', 'Chai Kiat Yeo']",J. Netw. Comput. Appl.,2009
66,j,A spectral filtering method based on hybrid wiener filters for speech enhancement.,"['Huijun Ding', 'Ing Yann Soon', 'Soo Ngee Koh', 'Chai Kiat Yeo']",Speech Commun.,2009
67,j,A terminal-assisted route optimized NEMO management.,"['Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo', 'Juki Wirawan Tantra', 'Yang Xia']",Telecommun. Syst.,2009
68,j,TMSP: Terminal Mobility Support Protocol.,"['Teck Meng Lim', 'Chai Kiat Yeo', 'Francis Bu-Sung Lee', 'Quang Vinh Le']",IEEE Trans. Mob. Comput.,2009
69,j,Effectiveness of Explicit Stations Grouping in Crowded Wireless LANs.,"['Juki Wirawan Tantra', 'Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",IEEE Commun. Lett.,2007
70,j,Quantum-Based Earliest Deadline First Scheduling for Multiservices.,"['Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",IEEE Trans. Multim.,2007
71,j,The impact of data replication on job scheduling performance in the Data Grid.,"['Ming Tang', 'Bu-Sung Lee', 'Xueyan Tang', 'Chai Kiat Yeo']",Future Gener. Comput. Syst.,2006
72,j,Edge-to-Edge Quality-of-Service Domain.,"['Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",IEICE Trans. Commun.,2006
73,j,Weighted deficit earliest departure first scheduling.,"['Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",Comput. Commun.,2005
