,type,name,author,event,year
59,j,Guest Editorial Special Issue on Visual Computing in the Cloud: Mobile Computing.,"['Yonggang Wen', 'Jacob Chakareski', 'Pascal Frossard', 'Di Wu', 'Wenjun Zeng']",IEEE Trans. Circuits Syst. Video Technol.,2017
60,j,Facial Age Estimation With Age Difference.,"['Zhenzhen Hu', 'Yonggang Wen', 'Jianfeng Wang', 'Meng Wang', 'Richang Hong', 'Shuicheng Yan']",IEEE Trans. Image Process.,2017
61,j,Cost-Optimized Microblog Distribution over Geo-Distributed Data Centers: Insights from Cross-Media Analysis.,"['Han Hu', 'Yonggang Wen', 'Tat-Seng Chua', 'Xuelong Li']",ACM Trans. Intell. Syst. Technol.,2017
62,j,Visual Classification of Furniture Styles.,"['Zhenzhen Hu', 'Yonggang Wen', 'Luoqi Liu', 'Jianguo Jiang', 'Richang Hong', 'Meng Wang', 'Shuicheng Yan']",ACM Trans. Intell. Syst. Technol.,2017
63,j,Energy-Efficient Mobile Video Streaming: A Location-Aware Approach.,"['Wei Zhang', 'Rui Fan', 'Yonggang Wen', 'Fang Liu']",ACM Trans. Intell. Syst. Technol.,2017
64,j,Resource Provisioning and Profit Maximization for Transcoding in Clouds: A Two-Timescale Approach.,"['Guanyu Gao', 'Han Hu', 'Yonggang Wen', 'Cédric Westphal']",IEEE Trans. Multim.,2017
65,j,Data Center Energy Consumption Modeling: A Survey.,"['Miyuru Dayarathna', 'Yonggang Wen', 'Rui Fan']",IEEE Commun. Surv. Tutorials,2016
66,j,Towards Joint Optimization Over ICT and Cooling Systems in Data Centre: A Survey.,"['Weiwen Zhang', 'Yonggang Wen', 'Yew-Wah Wong', 'Kok-Chuan Toh', 'Chiu-Hao Chen']",IEEE Commun. Surv. Tutorials,2016
67,j,Manifold regularized multi-view feature selection for social image annotation.,"['Yangxi Li', 'Xin Shi', 'Cuilan Du', 'Yang Liu', 'Yonggang Wen']",Neurocomputing,2016
68,j,Multicolumn Bidirectional Long Short-Term Memory for Mobile Devices-Based Human Activity Recognition.,"['Dapeng Tao', 'Yonggang Wen', 'Richang Hong']",IEEE Internet Things J.,2016
69,j,Big data meets multimedia analytics.,"['Tat-Seng Chua', 'Xiangjian He', 'Weifeng Liu', 'Massimo Piccardi', 'Yonggang Wen', 'Dacheng Tao']",Signal Process.,2016
70,j,Introduction of New Associate Editors.,"['Nikolaos V. Boulgouris', 'David R. Bull', 'Marco Cagnazzo', 'Andrea Cavallaro', 'Gene Cheung', 'Amit K. Roy-Chowdhury', 'Pedro Comesaña Alfaro', 'Shan Du', 'Sarp Ertürk', 'Markus Flierl', 'Gian Luca Foresti', 'Gang Hua', 'Zhu Li', 'Weisi Lin', 'Siwei Ma', 'Pramod Kumar Meher', 'Debargha Mukherjee', 'Aleksandra Pizurica', 'Andrea Prati', 'Paolo Remagnino', 'Arun Ross', ""Shin'ichi Satoh"", 'Andreas E. Savakis', 'Heiko Schwarz', 'Ling Shao', 'Shervin Shirmohammadi', 'Giuseppe Valenzise', 'Meng Wang', 'Zhou Wang', 'Yonggang Wen', 'Dong Xu', 'Junsong Yuan', 'Yuan Yuan']",IEEE Trans. Circuits Syst. Video Technol.,2016
71,j,Joint Content Replication and Request Routing for Social Video Distribution Over Cloud CDN: A Community Clustering Method.,"['Han Hu', 'Yonggang Wen', 'Tat-Seng Chua', 'Jian Huang', 'Wenwu Zhu', 'Xuelong Li']",IEEE Trans. Circuits Syst. Video Technol.,2016
72,j,Large Margin Multi-Modal Multi-Task Feature Extraction for Image Classification.,"['Yong Luo', 'Yonggang Wen', 'Dacheng Tao', 'Jie Gui', 'Chao Xu']",IEEE Trans. Image Process.,2016
73,j,Towards Information Diffusion in Mobile Social Networks.,"['Zongqing Lu', 'Yonggang Wen', 'Weizhan Zhang', 'Qinghua Zheng', 'Guohong Cao']",IEEE Trans. Mob. Comput.,2016
74,j,Toward Cost-Efficient Content Placement in Media Cloud: Modeling and Analysis.,"['Yichao Jin', 'Yonggang Wen', 'Kyle Guan']",IEEE Trans. Multim.,2016
75,j,FUN Coding: Design and Analysis.,"['Huazi Zhang', 'Kairan Sun', 'Qiuyuan Huang', 'Yonggang Wen', 'Dapeng Oliver Wu']",IEEE/ACM Trans. Netw.,2016
76,j,File Transfer Between Charging Stations Goes Infrastructureless: A Code-Delay Tradeoff.,"['Huazi Zhang', 'Yonggang Wen', 'Qiuyuan Huang', 'Dapeng Wu']",IEEE Trans. Veh. Technol.,2016
77,j,Rate-Adaptive Feedback With Bayesian Compressive Sensing in Multiuser MIMO Beamforming Systems.,"['Xin-Lin Huang', 'Jun Wu', 'Yonggang Wen', 'Fei Hu', 'Yi Wang', 'Tao Jiang']",IEEE Trans. Wirel. Commun.,2016
78,j,Toward green data centers as an interruptible load for grid stabilization in Singapore.,"['Wenfeng Xia', 'Yonggang Wen', 'Kok-Chuan Toh', 'Yew-Wah Wong']",IEEE Commun. Mag.,2015
79,j,A Survey on Software-Defined Networking.,"['Wenfeng Xia', 'Yonggang Wen', 'Chuan Heng Foh', 'Dusit Niyato', 'Haiyong Xie']",IEEE Commun. Surv. Tutorials,2015
80,j,Adaptive and scalable load balancing for metadata server cluster in cloud-scale file systems.,"['Quanqing Xu', 'Rajesh Vellore Arumugam', 'Khai Leong Yong', 'Yonggang Wen', 'Yew-Soon Ong', 'Weiya Xi']",Frontiers Comput. Sci.,2015
81,j,Preface.,"['Wenwu Zhu', 'Yonggang Wen', 'Zhi Wang']",J. Comput. Sci. Technol.,2015
82,j,SmartGW: Enabling Bandwidth-Efficient Group Watching in Cloud Social TV Systems.,"['Zheng Xue', 'Di Wu', 'Xueyan Xie', 'Yonggang Wen']",Mob. Networks Appl.,2015
83,j,Improving Energy Efficiency for Mobile Media Cloud via Virtual Machine Consolidation.,"['Yi Dong', 'Liang Zhou', 'Yichao Jin', 'Yonggang Wen']",Mob. Networks Appl.,2015
84,j,Cloud radio access network (C-RAN): a primer.,"['Jun Wu', 'Zhifeng Zhang', 'Yu Hong', 'Yonggang Wen']",IEEE Netw.,2015
85,j,Toward an SDN-enabled big data platform for social TV analytics.,"['Han Hu', 'Yonggang Wen', 'Yue Gao', 'Tat-Seng Chua', 'Xuelong Li']",IEEE Netw.,2015
86,j,Mobile cloud computing based privacy protection in location-based information survey applications.,"['Hao Zhang', 'Nenghai Yu', 'Yonggang Wen']",Secur. Commun. Networks,2015
87,j,Optimal Transcoding and Caching for Adaptive Streaming in Media Cloud: an Analytical Approach.,"['Yichao Jin', 'Yonggang Wen', 'Cédric Westphal']",IEEE Trans. Circuits Syst. Video Technol.,2015
88,j,Tensor Canonical Correlation Analysis for Multi-View Dimension Reduction.,"['Yong Luo', 'Dacheng Tao', 'Kotagiri Ramamohanarao', 'Chao Xu', 'Yonggang Wen']",IEEE Trans. Knowl. Data Eng.,2015
