,type,name,author,event,year
108,c,Affective Teachable Agent in VLE: A Goal Oriented Approach.,"['Ailiya', 'Zhiqi Shen', 'Chunyan Miao']",ICALT,2011
109,c,Agent-Oriented Methodology for Interactive Storytelling (AOMIS).,"['Yundong Cai', 'Zhiqi Shen', 'Chunyan Miao']",ICIDS,2011
110,c,Slideshow: Gesture-aware PPT presentation.,"['Yiqiang Chen', 'Mingjie Liu', 'Junfa Liu', 'Zhiqi Shen', 'Wei Pan']",ICME,2011
111,c,Agent-based simulation of economic sustainability in waste-to-material recovery.,"['Q. Z. Yang', 'Y. Z. Sheng', 'Zhiqi Shen']",IEEM,2011
112,c,Cross-People Mobile-Phone Based Activity Recognition.,"['Zhongtang Zhao', 'Yiqiang Chen', 'Junfa Liu', 'Zhiqi Shen', 'Mingjie Liu']",IJCAI,2011
113,c,Folksonomy-Based Ontological User Interest Profile Modeling and Its Application in Personalized Search.,"['Xiaogang Han', 'Zhiqi Shen', 'Chunyan Miao', 'Xudong Luo']",AMT,2010
114,c,Predicting Responsiveness of BDI Agent.,"['Huiliang Zhang', 'Zhiqi Shen', 'Shell-Ying Huang', 'Chunyan Miao']",ECAI,2010
115,c,An emotion aware agent platform for interactive storytelling and gaming.,"['Zhiqi Shen', 'Chunyan Miao', 'Liang Zhang', 'Han Yu', 'Mark J. Chavez']",Future Play,2010
116,c,How Fast Can a BDI Agent Respond?,"['Huiliang Zhang', 'Chunyan Miao', 'Shell-Ying Huang', 'Zhiqi Shen', 'Xudong Luo']",IAT,2010
117,c,Motivated Learning for Goal Selection in Goal Nets.,"['Huiliang Zhang', 'Zhiqi Shen', 'Chunyan Miao', 'Xudong Luo']",IAT,2010
118,c,DIRACT: Agent-Based Interactive Storytelling.,"['Yundong Cai', 'Zhiqi Shen', 'Chunyan Miao', 'Ah-Hwee Tan']",IAT,2010
119,c,Agents as intelligent user interfaces for the net generation.,"['Han Yu', 'Yundong Cai', 'Zhiqi Shen', 'Xuehong Tao', 'Chunyan Miao']",IUI,2010
120,c,Optimization of Multiple Related Negotiation through Multi-Negotiation Network.,"['Fenghui Ren', 'Minjie Zhang', 'Chunyan Miao', 'Zhiqi Shen']",KSEM,2010
121,c,Modeling Believable Virtual Characters with Evolutionary Fuzzy Cognitive Maps in Interactive Storytelling.,"['Yundong Cai', 'Chunyan Miao', 'Ah-Hwee Tan', 'Zhiqi Shen']",AAAI Spring Symposium: Intelligent Narrative Technologies II,2009
122,c,Evolutionary organizational search.,"['Boyang Li', 'Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",AAMAS (2),2009
123,c,Emotional agent in serious game (DINO).,"['Huiliang Zhang', 'Zhiqi Shen', 'Xuehong Tao', 'Chunyan Miao', 'B. Li', 'Ailiya', 'Yundong Cai']",AAMAS (2),2009
124,c,Enabling Goal Oriented Action Planning with Goal Net.,"['Huiliang Zhang', 'Zhiqi Shen', 'Chunyan Miao']",IAT,2009
125,c,ELM-Based Intelligent Resource Selection for Grid Scheduling.,"['Guopeng Zhao', 'Zhiqi Shen', 'Chunyan Miao']",ICMLA,2009
126,c,A Fast and Intelligent Resource Allocation Service for Service-Oriented Grid.,"['Guopeng Zhao', 'Zhiqi Shen', 'Chunyan Miao']",ICPADS,2009
127,c,An Efficient Task Allocation Protocol for P2P Multi-agent Systems.,"['Dayong Ye', 'Quan Bai', 'Minjie Zhang', 'Khin Than Win', 'Zhiqi Shen']",ISPA,2009
128,c,A Market-Based Multi-Issue Negotiation Model Considering Multiple Preferences in Dynamic E-Marketplaces.,"['Fenghui Ren', 'Minjie Zhang', 'Chunyan Miao', 'Zhiqi Shen']",PRIMA,2009
129,c,Temporal fuzzy cognitive maps.,"['Haoming Zhong', 'Chunyan Miao', 'Zhiqi Shen', 'Yuhong Feng']",FUZZ-IEEE,2008
130,c,Context modeling with Evolutionary Fuzzy Cognitive Map in interactive storytelling.,"['Yundong Cai', 'Chunyan Miao', 'Ah-Hwee Tan', 'Zhiqi Shen']",FUZZ-IEEE,2008
131,c,Research into Learning in an Intelligent Agent Augmented Multi-user Virtual Environment.,"['Michael J. Jacobson', 'Chunyan Miao', 'Beaumie Kim', 'Zhiqi Shen', 'Mark J. Chavez']",Web Intelligence/IAT Workshops,2008
132,c,ELM-Based Agents for Grid Resource Selection.,"['Guopeng Zhao', 'Zhiqi Shen', 'Ailiya', 'Chunyan Miao']",IAT,2008
133,c,Transforming Learning through Agent Augmented Virtual World.,"['Han Yu', 'Zhiqi Shen', 'ChorPing Low', 'Chunyan Miao']",ICALT,2008
